id,trigger,conditions,script,text,options,notes
UAFTiltedDaggerPhase2Commence_ResultBad,DialogOptionSelected,"$option == UAFTiltedDaggerCommenceResult
!$player.UAFTDScavenge","ShowImageVisual raid_disrupt_result
AddRemoveCommodity marines -$player.UAFTDScavengeMarineLost

$player.UAFTDScavengeMarineLost = 0
SetTextHighlights ""Marines""
PlayCustomSFX SFXBad

FireAll UAFTDWreckageCheckRetry","Your forces have engaged the enemy and failed to push through the entrenched enemy. According to the report given by your lieutenants, the enemy used hit-and-run guerilla tactics as they often retreated and attacked from seemingly random directions. This unfortunate setback have caused your local commanders to temporarily retreat to fight another day.
OR
Your forces were on their way on board their armored vehicles to the nearest wreckage site but took the wrong way at a crossroad which led your men to an infamous mountainous trail known for its dangerous and unstable terrain. Apparently, all the blames were put on a clueless rookie lieutenant who felt too confident in their map reading skill.
OR
A single wounded survivor returned from their expedition, warning you and the others of a lone augmented pirate with a glowing sword-like weapon who managed to everyone but them. They soon collapsed onto the floor and you quickly rushed and shouted ""Medic!"" into the radio. Eventually the medical team arrived with their ambulance and took over from there, reassuring you that they will survive as the wound is not as serious as it looks.
OR
As you and your men are preparing themselves for an expedition to the sites, you saw an officer rushing from their weather surveillance camp  with a piece of paper in their hand. ""Wait, wait! There's a storm coming! Stop the expedition right now and find shelter immediately before its too late!"" they said while pointing at the odd cloudy formation at your back. You acknowledged and ordered the men to go back to their barracks and wait until the storm to pass. 

Unfortunately, not everyone made it out alive as some tents are either blown away or crumbled under snowy rubbles. 
OR
An armored convoy consists of several trucks and tracked vehicles departed from the base camp, you felt confident on this one as surely no pirate can match the firepower or even dare to ambush them. Then you received a transmission from the convoy leader who said the following with a disappointment in their voice. ""Sir.. I'm sorry to report that some of the vehicles veered off course and took the bait. They never came back after they disappeared into a tunnel. Apparently they saw a truck full of auroran choco lava and chibi limited edition queen figures and decided to go in on their own, we have to fall back for now sir."" 

You couldn't help but to just facepalm at the situation. 
OR
A team of elite marines armed to the teeth were sent to search and recover the lost black box located somewhere in one of these wreckage sites. Suddenly you saw flashes beyond the horizon and the ground trembles for several minutes. Everything became chaotic as your officers are doing their best to coordinate and manage from their end. Fortunately, some of your men returned but not all of them. ""God damn arty spam! I could've sworn those shells are guided and I have bullseye marked on my head.. not even foxhole can protect me from this god forsaken arty spam!"" one of them complained as they went to the nearby medical tent. 
OR
Apparently things did not go well for the expedition team. They have to temporarily halt and rest on a convenient yet suspiciously placed road-side restaurant in the middle no where. Everyone had their fill of delicious local cuisine as they watched some space sport show on a space television receiving transmission from some space satellites, somewhere out there in.. you guess it, space. ",,
UAFTiltedDaggerPhase2Commence_ResultBad_RetryCheck_No,UAFTDWreckageCheckRetry,$player.marines < 30,"SetTooltip UAFTiltedDaggerCommence ""Requires atleast 30 marines""
SetTooltipHighlights UAFTiltedDaggerCommence 30
SetEnabled UAFTiltedDaggerCommence false",,0:UAFTiltedDaggerCommence:Retry the operation,
UAFTiltedDaggerPhase2Commence_ResultBad_RetryCheck_Ok,UAFTDWreckageCheckRetry,$player.marines > 29,,,0:UAFTiltedDaggerCommence:Retry the operation,
UAFTiltedDaggerPhase2Commence_ResultBad_RetryCheck_Later,UAFTDWreckageCheckRetry,,,,1:cutCommLinkPolite:Wrap up the operations and depart for now,
,,,,,,
UAFTiltedDaggerPhase2Commence_ResultSuccess,DialogOptionSelected,"$option == UAFTiltedDaggerCommenceResult
$player.UAFTDScavenge","ShowImageVisual raid_prepare
UAFTiltedDaggerv2 AddKeycard
$player.UAFTiltedDaggerPhase2Done = true
AddRemoveCommodity credits 7500
AddRemoveCommodity marines 10
PlayCustomSFX SFXGood
UAFTiltedDaggerv2 InformantLeaving",You found something valuable that might be useful for Yimie.,cutCommLinkPolite:Wrap up the operations and depart,
,,,,,,
UAFYimieGreetingPhase2,PickGreeting,"$id == uaf_yimie
$player.UAFTiltedDaggerMissionOnGoing
$player.UAFTiltedDaggerPhase2Done","ShowPersonVisual
FireBest UAFYimiePhase2Options","""Oh, you are finally back, any news you want to share?""
OR
""How goes the expedition?""",,
UAFYimiePhase2Option1_miss,UAFYimiePhase2Options,!UAFTiltedDaggerv2 CheckCargoGKC,"SetTooltip UAFYimiePhase2Opt1 ""Requires UAF Keycard Green""
SetTooltipHighlights UAFYimiePhase2Opt1 UAF Keycard
SetEnabled UAFYimiePhase2Opt1 false",,"UAFYimiePhase2Opt1:I think I found something important
cutCommLinkPolite:I'm just passing by",
UAFYimiePhase2Option1_ok,UAFYimiePhase2Options,UAFTiltedDaggerv2 CheckCargoGKC,,,"UAFYimiePhase2Opt1:I think I found something important
cutCommLinkPolite:I'm just passing by",
,,,,,,
UAFYimiePhase2OptionHandIn,DialogOptionSelected,$option == UAFYimiePhase2Opt1,"UAFTiltedDaggerv2 RemoveGKC
AdjustRepActivePerson FRIENDLY 50
$player.UAFTDHandedKeycard = true","""I am so joyous with this finding, I'll forever be grateful""",UAFYimiePhase2Opt1_cont:Continue,
UAFYimiePhase2OptionTagAlong,DialogOptionSelected,$option == UAFYimiePhase2Opt1_cont,"UAFTiltedDaggerv2 RewardHyperaria
UAFTiltedDaggerv2 HireYimie
ShowImageVisual hyperaria_hangar
$player.UAFTiltedDaggerMissionOnGoing = false",==== Tilted Dagger Pt. 1 End ====,cutCommLinkPolite:Exit,
#Yimie's end!,,,,,,
,,,,,,
"# The start of vnsector, lets go!",,,,,,
# Kitten Business,,,,,,
UAFNiaFirstGreeting,PickGreeting,"$id == uaf_niaauroria score:100
!$player.metUAFNiaAuroria","ShowPersonVisual
FireAll PopulateOptions
$player.metUAFNiaAuroria = true
AddText ""You see many people from numerous worlds seems to be queueing in front of you, took the ticket and wait in the queue bench. Looking up there is a large sign laced with neon lights underneath with a text saying \""Aurora Diplomatic Bureau\"".""

AddText ""Not long after, your number got called, you walk over to the counter and open the communication device that is now available to you""

AddText """"\""Bzzt!!""\"""" highlight

AddText ""A woman with a tied up white hair can now be seen appearing in your monitor, wearing a dark officer uniform with badges that appear quite high in rank on her shawl. A small text also appeared on the down-left side of your screen, identifying the person as Nia Auroria, the Administrator of this station as well as the current Head of The Bureau.""

AddText ""\""Well, you may speak your business now, if not then I'll have something else to do.\"" the woman speaks in a strict manner, only slightly staring at you.""",,0:cutCommLinkPolite:Cut the comm link,
UAFPlayerSawKitten,PopulateOptions,"$id == uaf_niaauroria score:100
!$player.sawNiaKittenAlready
UAFHasTag uaf_hasKitten
UAFRelationCheck -1 51
!$hasAsked",$hasAsked = true 1,,"10:UAFKittenAsk:""Is that what I think it is?!""",
UAFPlayerSawKittenAgain,PopulateOptions,"$id == uaf_niaauroria score:100
$player.sawNiaKittenAlready
UAFHasTag uaf_hasKitten
UAFRelationCheck -1 51
!$hasAsked",$hasAsked = true 1,,"10:UAFKittenAskAgain:""I can see her being adventurous again..""",
UAFNiaAskedAboutKitten,DialogOptionSelected,$option == UAFKittenAsk,"AddText ""\""Oh my! Inna, stop being so adventurous will you?!\""""
AddTextSmall ""\""Nya!!\"""" highlight

AddText ""Reputation Increased with Administrator""

AdjustRepActivePerson NEUTRAL 5
FireAll PopulateOptions
UAFAddContactv2 uaf_niaauroria
$niaContact = true
$player.sawNiaKittenAlready = true",,,
UAFNiaAskedAboutKittenAgain,DialogOptionSelected,$option == UAFKittenAskAgain,"AddText ""\""Yeah, inna is always adventurous after she eats.\"" the woman chuckles.""
AddTextSmall ""\""Nya!\"""" highlight

AddText ""Reputation Increased with Administrator""

AdjustRepActivePerson NEUTRAL 1
FireAll PopulateOptions",,,
,,,,,,
UAFDefaultNiaGreeting,PickGreeting,"$id == uaf_niaauroria
$player.metUAFNiaAuroria
UAFRelationCheck -1 51","ShowPersonVisual
FireAll PopulateOptions
SetShortcut cutCommLinkPolite ""ESCAPE""
SetTextHighlights ""Nya!""","""Well, speak."" The woman with a tied-up white hair appears shortly after you insert your queue ticket. She seems disinterested with you, better talk quickly.
OR
The woman with tied-up white hair appears after a brief static, she appears to be busy with documents can be seen piling behind her, maybe you should speak.
OR
The woman with tied-up white hair appears after a brief static. There are piles of documents seen behind her, but for some reason, one of the pile falls over to topple the other document piles.

""Ahhh!!! Inna!!!""
""Nya!""",0:cutCommLinkPolite:Cut the comm link,
UAFDefaultNiaGreetingFriendly,PickGreeting,"$id == uaf_niaauroria
$player.metUAFNiaAuroria
UAFRelationCheck 50 76","ShowPersonVisual
FireAll PopulateOptions
SetShortcut cutCommLinkPolite ""ESCAPE""","""Speak."" The woman with a tied-up white hair says in strict manner, appearing to not looking at the monitor.

""Hmm? oh its you again $playerName . Well, what do you need?"" She stares at you, having gotten the administrator attention, you better speak quickly.
OR
You wait for a moment after you insert your queue ticket.

""Hello $playerName, what brings you to the bureau today? hope its not a problem."" The woman with tied-up hair asks in a welcoming tone.",0:cutCommLinkPolite:Cut the comm link,
UAFDefaultNiaGreetingCooperative,PickGreeting,"$id == uaf_niaauroria
$player.metUAFNiaAuroria
UAFRelationCheck 75 101","ShowPersonVisual
FireAll PopulateOptions
SetShortcut cutCommLinkPolite ""ESCAPE""","You wait for a moment after you submitted the queue ticket, a brief static appears in the monitor as it forms the image.

""Ah, hello $playerName, what can I do for you? today's been really busy for me, there are forms and taxes that people need to fill, and also commercial papers that needs followup, my division been contacting them but they are barely answering, so frustrating right?! ugh! I really want to relax a bit but this station needs more approval and overseeing as it is still growing, there is also this merchant that has been screwing things up near the dock, like who bring their Lava-pet around?! it absolutely melts the railing and now we need to have engineer to repair that thing! -""

The woman with a white tied-up hair seems to be chatty today as she keep talking about stuffs around the station, you better state your intention before the queue line getting too long behind you.
OR
""Oh, $playerName, can you wait for a bit, I am feeding Inna right now, I'll come back to you soon"" The woman with a tied-up hair seen to be leaving her desk, and momentarily you can see a pair of cat ears perked up on the screen. 

Not long after, the Administrator back and move the kitten off from the desk, giving her the food before paying attention to you
""Well, sorry for the delay, what do you need?""",0:cutCommLinkPolite:Cut the comm link,
,,,,,,
UAFDefaultNiaShutOff,PickGreeting,"$id == uaf_niaauroria score:105
$entity.isHostile",,"Your queue ticket to direct line with administrator was rejected.
OR
Securities came into the Bureau and removed you from the premise.",,
